,Unnamed: 0,State,County,Violent crime total,Murder/NNMS,Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny/theft,Motor vehicle theft,FELONY,VIOLENT,DEALER,PERMIT,TRAINING,REGISTRATION,UNIVERSAL,ASSAULT,OPENCARRYH,OPENCARRYPERMITH,PERMITCONCEALED,NOSYG,LAWTOTAL,Strictness,Const_Carry,Population,_merge
666,672,Kentucky,Marshall,19,0,7,2,10,204,61,119,24,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,31100,both
667,673,Kentucky,Martin,4,0,0,0,4,13,2,4,7,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,11195,both
668,674,Kentucky,Mason,4,0,0,0,4,73,36,26,11,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,17070,both
669,675,Kentucky,McCracken,38,1,16,5,16,472,137,289,46,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,65418,both
670,676,Kentucky,McCreary,1,0,0,0,1,58,12,30,16,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,17231,both
671,677,Kentucky,Menifee,0,0,0,0,0,10,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,6489,both
672,678,Kentucky,Mercer,2,0,0,0,2,49,17,30,2,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,21933,both
673,679,Kentucky,Metcalfe,2,0,0,0,2,34,21,9,4,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,10071,both
674,680,Kentucky,Monroe,0,0,0,0,0,9,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,10650,both
675,681,Kentucky,Montgomery,10,1,2,1,6,285,96,150,39,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,28157,both
676,682,Kentucky,Morgan,2,0,0,0,2,14,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,13309,both
677,683,Kentucky,Muhlenberg,14,0,0,2,12,66,24,31,11,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,30622,both
678,684,Kentucky,Nelson,22,0,6,0,16,213,57,122,34,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,46233,both
679,685,Kentucky,Nicholas,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,7269,both
680,686,Kentucky,Ohio,19,0,10,0,9,116,33,56,27,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,23994,both
681,687,Kentucky,Owen,2,0,1,0,1,28,14,9,5,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,10901,both
682,688,Kentucky,Owsley,0,0,0,0,0,16,3,3,10,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,4415,both
683,689,Kentucky,Perry,8,1,2,0,5,51,15,17,19,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,25758,both
684,690,Kentucky,Pike,2,0,1,0,1,33,4,24,5,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,57876,both
685,691,Kentucky,Powell,0,0,0,0,0,8,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,12359,both
686,692,Kentucky,Pulaski,30,0,13,3,14,315,135,124,56,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,64979,both
687,693,Kentucky,Robertson,0,0,0,0,0,8,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,2108,both
688,694,Kentucky,Rockcastle,3,0,1,1,1,40,15,15,10,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,16695,both
689,695,Kentucky,Rowan,8,0,4,1,3,65,27,31,7,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,24460,both
690,696,Kentucky,Russell,3,0,2,0,1,63,15,42,6,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,17923,both
691,697,Kentucky,Simpson,2,0,1,0,1,40,11,19,10,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,18572,both
692,698,Kentucky,Taylor,13,1,4,1,7,148,63,74,11,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,25769,both
693,699,Kentucky,Todd,1,0,0,0,1,45,24,13,8,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,12294,both
694,700,Kentucky,Trimble,0,0,0,0,0,11,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,8471,both
695,701,Kentucky,Union,3,0,0,0,3,35,12,19,4,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,14381,both
696,702,Kentucky,Washington,6,0,1,1,4,43,25,13,5,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,12095,both
697,703,Kentucky,Wayne,8,0,5,1,2,35,7,23,5,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,20333,both
698,704,Kentucky,Webster,0,0,0,0,0,21,7,9,5,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,12942,both
699,705,Kentucky,Whitley,9,0,0,1,8,176,78,67,31,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,36264,both
700,706,Kentucky,Wolfe,0,0,0,0,0,18,7,7,4,1,0,0,0,0,0,0,0,0,0,0,0,6,Fewer regulations,Constitutional carry,7157,both
701,707,Louisiana,Acadia,109,4,10,8,87,514,192,271,51,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,62045,both
702,708,Louisiana,Ascension,340,3,21,37,279,1519,260,1150,109,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,126604,both
703,709,Louisiana,Assumption,70,1,6,0,63,215,25,182,8,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,21891,both
704,710,Louisiana,Bossier,64,2,4,1,57,467,99,345,23,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,127039,both
705,711,Louisiana,Caddo,8,1,1,0,6,309,46,245,18,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,240204,both
706,712,Louisiana,Calcasieu,583,4,80,26,473,3819,869,2669,281,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,203436,both
707,713,Louisiana,De Soto,72,1,6,4,61,358,92,245,21,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,27463,both
708,714,Louisiana,East Baton Rouge,609,18,53,149,389,6475,729,5433,313,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,440059,both
709,715,Louisiana,East Feliciana,70,4,2,2,62,131,32,85,14,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,19135,both
710,716,Louisiana,Iberville,206,0,2,6,198,335,55,279,1,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,32511,both
711,717,Louisiana,Jefferson,1240,45,99,264,832,9618,1079,8014,525,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,432493,both
712,718,Louisiana,Lafourche,231,12,24,0,195,2084,451,1530,103,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,97614,both
713,719,Louisiana,Livingston,550,9,53,16,472,2948,681,2094,173,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,140789,both
714,720,Louisiana,Morehouse,30,2,4,4,20,226,58,142,26,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,24874,both
715,721,Louisiana,Ouachita,425,7,42,39,337,2512,599,1724,189,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,153279,both
716,722,Louisiana,Plaquemines,37,0,2,1,34,108,20,82,6,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,23197,both
717,723,Louisiana,Pointe Coupee,154,3,3,1,147,286,66,194,26,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,21730,both
718,724,Louisiana,Rapides,326,5,40,21,260,1512,554,850,108,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,129648,both
719,731,Louisiana,Tangipahoa,688,10,36,78,564,2350,647,1463,240,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,134758,both
720,732,Louisiana,West Baton Rouge,85,2,6,15,62,545,66,427,52,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,26465,both
721,733,Louisiana,West Feliciana,34,0,3,1,30,60,13,42,5,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,15568,both
722,735,Louisiana,Beauregard,18,1,5,0,12,241,55,166,20,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,37497,both
723,736,Louisiana,Bienville,83,0,12,3,68,196,60,118,18,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,13241,both
724,737,Louisiana,Caldwell,38,1,0,0,37,207,60,132,15,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,9918,both
725,738,Louisiana,Claiborne,16,0,0,1,15,51,12,35,4,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,15670,both
726,739,Louisiana,Concordia,73,0,4,18,51,304,95,196,13,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,19259,both
727,740,Louisiana,East Carroll,21,5,3,0,13,28,8,18,2,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,6861,both
728,741,Louisiana,Franklin,58,2,0,1,55,143,32,102,9,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,20015,both
729,742,Louisiana,Jackson,6,0,0,0,6,52,14,34,4,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,15744,both
730,744,Louisiana,Lincoln,79,0,7,0,72,197,39,147,11,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,46742,both
731,745,Louisiana,Madison,11,1,0,0,10,27,8,18,1,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,10951,both
732,746,Louisiana,Natchitoches,79,2,7,4,66,371,92,245,34,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,38158,both
733,747,Louisiana,Red River,33,0,0,1,32,136,45,84,7,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,8442,both
734,748,Louisiana,Richland,12,1,3,1,7,40,20,18,2,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,20122,both
735,749,Louisiana,Sabine,27,1,8,0,18,194,8,186,0,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,23884,both
736,750,Louisiana,St. Landry,159,4,0,13,142,746,326,370,50,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,47244,both
737,751,Louisiana,St. Mary,121,0,12,9,100,563,121,400,42,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,53100,both
738,752,Louisiana,Tensas,6,0,1,1,4,18,8,9,1,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,4334,both
739,753,Louisiana,Vernon,58,1,8,4,45,451,87,327,37,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,47429,both
740,754,Louisiana,Washington,274,0,48,13,213,657,174,418,65,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,46194,both
741,755,Louisiana,Webster,21,2,7,1,11,151,64,65,22,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,38340,both
742,756,Louisiana,West Carroll,33,1,5,1,26,57,4,48,5,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,10830,both
743,757,Louisiana,Winn,32,2,2,1,27,63,21,24,18,0,0,0,0,0,0,0,0,0,0,1,0,19,Some regulations,Non constituitional carry,13904,both
744,758,Maine,Androscoggin,13,0,5,1,7,100,25,69,6,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,108277,both
745,759,Maine,Cumberland,29,0,9,2,18,285,57,207,21,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,295003,both
746,760,Maine,Penobscot,5,0,0,2,3,226,46,163,17,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,152148,both
747,761,Maine,Sagadahoc,8,0,1,1,6,58,17,36,5,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,35856,both
748,762,Maine,York,20,0,4,4,12,291,70,209,12,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,207641,both
749,763,Maine,Aroostook,6,0,0,0,6,77,25,48,4,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,67055,both
750,764,Maine,Franklin,6,0,4,0,2,38,7,30,1,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,30199,both
751,765,Maine,Hancock,4,0,1,0,3,72,16,49,7,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,54987,both
752,766,Maine,Kennebec,21,0,4,1,16,174,51,117,6,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,122302,both
753,767,Maine,Knox,5,0,0,0,5,156,21,122,13,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,39772,both
754,768,Maine,Lincoln,25,0,19,0,6,128,29,92,7,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,34634,both
755,769,Maine,Oxford,25,0,13,3,9,223,56,156,11,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,57975,both
756,770,Maine,Piscataquis,4,0,2,0,2,45,10,32,3,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,16785,both
757,771,Maine,Somerset,33,0,14,3,16,296,59,212,25,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,50484,both
758,772,Maine,Waldo,13,0,0,1,12,75,33,38,4,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,39715,both
759,773,Maine,Washington,14,0,1,0,13,82,26,54,2,1,0,0,0,0,0,0,0,0,0,0,1,11,Fewer regulations,Constitutional carry,31379,both
760,774,Maryland,Allegany,43,0,8,4,31,178,51,119,8,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,70416,both
761,775,Maryland,Anne Arundel,1580,16,148,371,1045,9594,1045,7986,563,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,579234,both
762,776,Maryland,Baltimore,4718,50,382,1155,3131,20246,2539,16114,1593,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,827370,both
763,776,Maryland,Baltimore,4718,50,382,1155,3131,20246,2539,16114,1593,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,593490,both
764,777,Maryland,Calvert,111,0,18,18,75,760,109,618,33,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,92525,both
765,778,Maryland,Cecil,69,2,5,12,50,398,95,273,30,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,102855,both
766,779,Maryland,Charles,539,5,64,118,352,2213,284,1778,151,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,163257,both
767,780,Maryland,Frederick,196,0,20,23,153,1183,153,979,51,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,259547,both
768,781,Maryland,Harford,252,5,32,45,170,1624,257,1275,92,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,255441,both
769,782,Maryland,Howard,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,325690,both
770,783,Maryland,Howard,512,8,57,167,280,4303,428,3612,263,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,325690,both
771,784,Maryland,Montgomery,7,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,1050688,both
772,785,Maryland,Montgomery,1491,15,288,512,676,14209,1329,12016,864,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,1050688,both
773,786,Maryland,Prince George's,1983,50,185,831,917,10750,1253,7426,2071,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,909327,both
774,787,Maryland,Queen Anne's,45,0,5,4,36,317,52,249,16,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,50381,both
775,788,Maryland,Somerset,6,0,1,0,5,40,2,38,0,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,25616,both
776,789,Maryland,St. Mary's,202,1,20,39,142,1663,301,1297,65,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,113510,both
777,790,Maryland,Washington,254,0,19,30,205,1081,261,787,33,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,151049,both
778,791,Maryland,Wicomico,50,0,6,10,34,486,119,350,17,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,103609,both
779,792,Maryland,Worcester,15,0,4,2,9,248,33,207,8,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,52276,both
780,793,Maryland,Caroline,12,0,2,6,4,184,61,112,11,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,33406,both
781,794,Maryland,Dorchester,15,0,2,1,12,137,31,98,8,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,31929,both
782,795,Maryland,Garrett,60,0,11,0,49,159,37,119,3,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,29014,both
783,796,Maryland,Kent,5,0,2,1,2,94,33,58,3,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,19422,both
784,797,Maryland,Talbot,19,0,5,0,14,111,39,70,2,1,1,0,0,1,0,0,1,0,1,1,1,69,More regulations,Non constituitional carry,37181,both
785,798,Michigan,Bay,68,1,15,7,45,422,80,324,18,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,103126,both
786,799,Michigan,Berrien,117,0,37,7,73,689,106,532,51,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,153401,both
787,800,Michigan,Clinton,14,0,5,0,9,97,19,62,16,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,79595,both
788,801,Michigan,Eaton,154,2,46,21,85,981,114,808,59,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,110268,both
789,802,Michigan,Genesee,155,1,16,5,133,409,30,347,32,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,405813,both
790,803,Michigan,Ingham,182,2,50,12,118,479,104,336,39,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,292406,both
791,804,Michigan,Ionia,61,1,31,1,28,217,35,164,18,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,64697,both
792,805,Michigan,Kalamazoo,290,2,56,34,198,2529,493,1814,222,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,265066,both
793,806,Michigan,Kent,390,4,135,30,221,2325,333,1850,142,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,656955,both
794,807,Michigan,Lapeer,55,1,26,1,27,180,44,112,24,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,87607,both
795,808,Michigan,Livingston,63,0,23,5,35,416,48,347,21,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,191995,both
796,809,Michigan,Macomb,272,1,69,30,172,1046,193,758,95,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,873972,both
797,810,Michigan,Midland,47,0,24,0,23,259,53,196,10,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,83156,both
798,811,Michigan,Montcalm,18,0,6,0,12,109,30,74,5,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,63888,both
799,812,Michigan,Muskegon,68,1,29,2,36,421,87,314,20,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,173566,both
800,813,Michigan,Oakland,23,0,6,5,12,37,2,30,5,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,1257584,both
801,814,Michigan,Ottawa,571,3,216,32,320,2081,331,1650,100,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,291830,both
802,815,Michigan,Saginaw,99,0,28,10,61,522,74,435,13,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,190539,both
803,816,Michigan,Shiawassee,15,0,5,0,10,152,49,95,8,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,68122,both
804,818,Michigan,Washtenaw,574,3,71,55,445,1655,268,1218,169,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,367601,both
805,819,Michigan,Wayne,20,0,1,0,19,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,1749343,both
806,820,Michigan,Alcona,10,0,1,0,9,62,12,50,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,10405,both
807,821,Michigan,Alger,3,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,9108,both
808,822,Michigan,Allegan,100,0,14,3,83,535,112,369,54,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,118081,both
809,823,Michigan,Alpena,23,0,9,0,14,51,12,39,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,28405,both
810,824,Michigan,Antrim,33,1,12,0,20,130,36,85,9,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,23324,both
811,825,Michigan,Arenac,25,0,7,1,17,71,35,33,3,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,14883,both
812,826,Michigan,Baraga,3,0,0,0,3,15,4,9,2,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,8209,both
813,827,Michigan,Barry,83,2,53,2,26,304,78,205,21,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,61550,both
814,828,Michigan,Benzie,19,0,4,0,15,38,6,28,4,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,17766,both
815,829,Michigan,Branch,13,0,3,0,10,119,38,67,14,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,43517,both
816,830,Michigan,Charlevoix,30,0,12,0,18,96,41,52,3,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,26143,both
817,831,Michigan,Cheboygan,22,0,9,0,13,30,8,21,1,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,25276,both
818,832,Michigan,Chippewa,6,0,3,0,3,11,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,37349,both
819,833,Michigan,Crawford,21,0,5,0,16,95,40,50,5,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,14029,both
820,834,Michigan,Delta,4,0,1,0,3,46,2,41,3,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,35784,both
821,835,Michigan,Dickinson,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,25239,both
822,836,Michigan,Emmet,50,0,10,0,40,72,10,60,2,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,33415,both
823,837,Michigan,Gladwin,31,0,2,0,29,115,49,61,5,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,25449,both
824,838,Michigan,Gogebic,4,0,1,0,3,29,6,22,1,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,13975,both
825,839,Michigan,Grand Traverse,145,2,57,4,82,510,65,430,15,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,93088,both
826,840,Michigan,Gratiot,34,1,12,1,20,273,19,239,15,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,40711,both
827,841,Michigan,Hillsdale,70,0,18,0,52,133,57,60,16,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,45605,both
828,842,Michigan,Huron,16,0,7,1,8,91,31,57,3,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,30981,both
829,843,Michigan,Iosco,3,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,25127,both
830,844,Michigan,Isabella,47,0,20,3,24,256,51,186,19,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,69872,both
831,845,Michigan,Keweenaw,1,0,1,0,0,13,5,8,0,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,2116,both
832,846,Michigan,Leelanau,7,0,2,0,5,39,11,27,1,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,21761,both
833,847,Michigan,Lenawee,45,2,19,2,22,169,54,105,10,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,98451,both
834,848,Michigan,Luce,35,0,1,0,34,84,15,67,2,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,6229,both
835,849,Michigan,Mackinac,10,0,2,0,8,107,9,97,1,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,10799,both
836,850,Michigan,Manistee,39,0,17,0,22,118,19,94,5,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,24558,both
837,851,Michigan,Marquette,15,0,6,1,8,87,3,77,7,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,66699,both
838,852,Michigan,Mason,36,2,7,0,27,138,29,106,3,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,29144,both
839,853,Michigan,Mecosta,99,1,15,1,82,378,85,269,24,1,0,0,0,0,0,0,0,0,0,1,0,21,Some regulations,Non constituitional carry,43453,both
